# d_ij	D_ij  (gapblock v3)
138.0000	1161.6256
90.0000	1852.2332
44.0000	778.9807
118.0000	1829.7844
117.0000	1566.9129
102.0000	1413.7517
65.0000	895.7422
70.0000	1535.1671
153.0000	2324.0039
88.0000	1100.8983
158.0000	1854.1100
121.0000	1217.7623
130.0000	1545.0621
98.0000	1168.5337
69.0000	909.1562
118.0000	1440.2337
128.0000	1856.3591
113.0000	1226.8288
148.0000	2448.9359
143.0000	1621.4675
91.0000	1220.2000
117.0000	1205.3025
130.0000	1509.7278
166.0000	1772.1687
146.0000	1416.9150
132.0000	1207.0186
114.0000	1541.4616
72.0000	1105.3312
123.0000	1965.2008
81.0000	1051.7419
134.0000	1925.3789
99.0000	986.7305
126.0000	1610.3320
135.0000	1362.0470
128.0000	2189.5716
143.0000	1651.6458
147.0000	1458.9863
120.0000	1138.9706
79.0000	923.9026
94.0000	1274.7106
118.0000	1454.4308
175.0000	1810.3113
120.0000	1915.2138
123.0000	1938.6666
120.0000	1117.5844
115.0000	2592.5615
111.0000	1757.0370
97.0000	1279.1294
91.0000	1037.7350
146.0000	1693.1491
79.0000	1048.1608
127.0000	1258.1669
131.0000	1448.8975
137.0000	1789.8922
93.0000	1590.2742
102.0000	1437.3503
105.0000	1819.5865
101.0000	1211.3315
62.0000	1018.3889
66.0000	814.6981
137.0000	2184.0401
106.0000	992.9663
104.0000	1151.4057
130.0000	1776.7251
149.0000	1741.4646
112.0000	1814.9410
115.0000	1464.6037
126.0000	1834.9809
108.0000	2192.6128
156.0000	1970.2008
104.0000	1103.8773
117.0000	1102.8608
131.0000	1761.5584
79.0000	862.1288
68.0000	1479.0700
90.0000	1423.4894
100.0000	1227.1740
92.0000	1236.9123
99.0000	1283.9389
91.0000	1915.7335
138.0000	1653.1999
102.0000	1575.4247
122.0000	1420.1525
132.0000	1580.2908
108.0000	1475.0136
111.0000	884.8017
125.0000	1655.6108
88.0000	849.8117
81.0000	807.4571
109.0000	1302.3421
93.0000	1139.9974
101.0000	1257.3635
132.0000	2767.6463
86.0000	1135.0855
112.0000	1847.0677
97.0000	1155.5189
115.0000	1526.1645
118.0000	1431.1841
119.0000	1086.1515
112.0000	1741.2085
83.0000	1052.7702
47.0000	596.5166
107.0000	1281.1674
102.0000	1924.8099
123.0000	1684.9116
108.0000	2187.6433
101.0000	1680.4830
180.0000	1162.4337
147.0000	1776.1388
138.0000	1711.0736
122.0000	1853.8565
119.0000	1676.1026
143.0000	1693.8666
122.0000	1605.8222
130.0000	1613.0214
104.0000	1204.4111
118.0000	1653.5441
127.0000	1372.0026
67.0000	1177.4086
66.0000	1452.3429
112.0000	1162.0882
132.0000	1397.3303
165.0000	1732.5998
143.0000	1246.5966
113.0000	1110.4616
114.0000	996.4015
104.0000	1370.7454
162.0000	2398.2773
114.0000	1541.5482
135.0000	1494.4420
138.0000	1630.4812
131.0000	1455.0388
141.0000	1764.6515
128.0000	1262.3486
132.0000	1317.9514
120.0000	1530.6626
94.0000	1470.7529
118.0000	1243.4344
130.0000	1561.8422
107.0000	1166.3764
142.0000	2177.0505
143.0000	1193.4702
152.0000	1456.5102
131.0000	1341.1961
145.0000	1412.1731
150.0000	1674.4916
132.0000	1175.2225
109.0000	1124.9916
147.0000	1837.4267
123.0000	1262.6631
81.0000	1264.5525
120.0000	1440.9271
124.0000	1461.5423
107.0000	1238.1672
72.0000	800.7765
135.0000	1324.5920
126.0000	1615.5792
134.0000	1461.5324
88.0000	1185.5324
137.0000	1191.0806
80.0000	1130.6494
136.0000	1546.8642
150.0000	1451.5874
82.0000	929.4595
104.0000	1043.3106
129.0000	1495.5013
122.0000	1355.5243
72.0000	1199.0992
121.0000	1214.2986
122.0000	1810.9765
81.0000	1118.6528
77.0000	1220.4544
126.0000	1508.8588
110.0000	1172.4159
105.0000	1150.0174
138.0000	1811.3451
121.0000	1200.5732
142.0000	2078.2305
145.0000	1763.7695
131.0000	1548.1357
100.0000	1907.7568
147.0000	1867.4691
150.0000	1656.6421
144.0000	1553.4114
152.0000	1616.7829
96.0000	888.9657
141.0000	1281.6076
106.0000	1122.7680
126.0000	1367.7350
91.0000	1033.2202
124.0000	1419.6848
113.0000	1194.0025
85.0000	1542.4711
93.0000	1811.0872
104.0000	1287.0785
98.0000	1207.0435
94.0000	1208.4097
95.0000	1014.3663
85.0000	1088.1861
127.0000	2017.5636
95.0000	1158.9771
118.0000	1844.6707
134.0000	1378.1698
124.0000	1783.2871
134.0000	1048.0582
77.0000	1597.1133
150.0000	1745.6477
57.0000	2000.6594
98.0000	1160.0884
130.0000	1396.9502
126.0000	1265.2541
129.0000	802.4494
99.0000	1881.0327
125.0000	877.7819
137.0000	1321.0530
114.0000	1487.4905
167.0000	2104.2830
123.0000	1311.2715
141.0000	1556.0700
134.0000	1522.5722
105.0000	1172.8393
98.0000	1702.5428
142.0000	1590.5128
41.0000	2724.0883
39.0000	2510.0147
57.0000	4117.2535
60.0000	3734.7886
53.0000	3187.6968
55.0000	3805.2248
51.0000	3721.6770
71.0000	4157.9911
68.0000	3393.4142
68.0000	3294.8713
123.0000	1350.3414
126.0000	1402.4275
98.0000	1053.7604
128.0000	1455.4621
110.0000	1354.4172
158.0000	1851.4432
168.0000	1641.8097
128.0000	1722.7104
101.0000	1075.9238
120.0000	1673.0406
138.0000	2435.3842
167.0000	1436.9986
164.0000	1756.8944
122.0000	2055.7086
140.0000	1692.6205
175.0000	1916.2925
96.0000	1000.7162
117.0000	1498.4736
103.0000	1090.8222
101.0000	1159.6862
126.0000	1670.9515
91.0000	1058.2037
123.0000	1669.2085
45.0000	565.2415
109.0000	1632.1146
130.0000	1339.0437
120.0000	1768.3147
171.0000	1839.2349
113.0000	1285.4645
138.0000	1949.8256
102.0000	1053.9312
146.0000	2095.3250
180.0000	1983.8490
129.0000	1774.6574
107.0000	1302.0123
107.0000	1261.5582
117.0000	1280.5147
111.0000	1231.1369
91.0000	1356.2363
115.0000	1354.1344
109.0000	1201.8053
123.0000	1368.3874
91.0000	1223.2894
110.0000	1368.7976
117.0000	1709.3742
104.0000	1871.7949
116.0000	1374.3093
165.0000	1543.8669
65.0000	902.5846
114.0000	1170.0432
102.0000	968.9453
115.0000	1444.5909
115.0000	1095.4958
95.0000	1006.5868
132.0000	1598.0951
142.0000	1918.8768
91.0000	1326.7585
137.0000	2130.1678
108.0000	1145.3860
106.0000	1853.2099
93.0000	1218.9606
100.0000	1460.2890
128.0000	1538.8538
114.0000	1308.3558
103.0000	1074.3929
100.0000	1468.2476
116.0000	1230.3918
103.0000	1187.3142
102.0000	1053.3523
117.0000	2364.1791
98.0000	1451.6639
97.0000	1406.2656
81.0000	1258.1522
123.0000	1912.3018
102.0000	1065.8762
109.0000	1177.9669
162.0000	1954.0394
115.0000	1273.7174
44.0000	730.8529
120.0000	1290.2597
162.0000	1438.6612
141.0000	1500.8937
98.0000	1182.0753
117.0000	1268.7919
138.0000	3019.2406
75.0000	1034.4984
128.0000	1699.8497
130.0000	1515.2277
70.0000	775.8531
97.0000	1032.5309
51.0000	677.1447
86.0000	1132.4593
113.0000	2094.1148
82.0000	923.4002
117.0000	2233.0331
79.0000	1377.9060
152.0000	1367.1774
137.0000	1336.2500
149.0000	947.9499
127.0000	1398.0433
80.0000	1862.7319
122.0000	1203.6229
151.0000	1491.4848
121.0000	2240.6238
156.0000	2126.5086
140.0000	2121.6147
163.0000	1798.4874
127.0000	2661.5961
136.0000	2672.5130
112.0000	1602.1064
158.0000	2060.5625
81.0000	1864.6606
119.0000	1761.4116
83.0000	896.4519
110.0000	1134.5651
133.0000	1237.8259
113.0000	1095.2543
81.0000	1647.5816
80.0000	1381.0536
78.0000	2406.2996
66.0000	2481.0173
111.0000	1354.5575
97.0000	1169.7136
101.0000	1202.2300
191.0000	2671.4764
157.0000	1373.0335
131.0000	1407.0952
143.0000	1996.9955
100.0000	1092.1607
93.0000	1113.4500
137.0000	1528.7757
73.0000	1324.2534
120.0000	1269.1702
128.0000	1447.0719
100.0000	1175.3663
90.0000	1068.3366
106.0000	1157.3357
90.0000	1049.2345
91.0000	1304.3458
128.0000	2370.4767
103.0000	2760.0328
180.0000	1747.7872
105.0000	1173.0102
148.0000	1882.1469
138.0000	2308.9547
136.0000	1955.9381
127.0000	1733.6911
102.0000	1482.3643
113.0000	1471.1958
123.0000	1565.4169
101.0000	1316.0308
128.0000	1771.8169
177.0000	2389.5056
132.0000	1219.3482
95.0000	1062.1073
108.0000	2728.8007
145.0000	1879.2472
116.0000	2441.2927
153.0000	1737.1500
125.0000	2099.6916
121.0000	2274.4089
95.0000	1295.2579
101.0000	1099.5331
142.0000	2706.7595
79.0000	1465.4296
56.0000	708.0233
88.0000	1049.3365
138.0000	1796.3633
137.0000	1935.9217
84.0000	945.1524
100.0000	983.8791
121.0000	1691.3365
120.0000	1343.6525
120.0000	1346.0646
114.0000	1249.0781
150.0000	1677.8942
127.0000	1379.6260
146.0000	2190.7688
148.0000	1616.1470
95.0000	966.9555
113.0000	1289.6096
130.0000	2356.5190
91.0000	1594.2406
61.0000	852.4852
147.0000	1782.8800
142.0000	1781.0365
78.0000	2100.0767
114.0000	1000.7772
121.0000	1127.1353
147.0000	1468.2146
140.0000	1357.9208
111.0000	1442.9414
157.0000	1520.8034
101.0000	1821.3204
148.0000	1420.2641
144.0000	1364.7003
92.0000	1646.8515
132.0000	1145.5545
94.0000	1671.0398
99.0000	1108.9977
114.0000	1175.9566
135.0000	2465.4868
72.0000	1277.3367
92.0000	1533.1768
107.0000	1592.2230
43.0000	982.6174
129.0000	2006.2801
111.0000	1796.4287
96.0000	1705.0883
96.0000	1269.9472
90.0000	1035.1744
109.0000	2363.1293
114.0000	1192.1145
111.0000	1522.4195
92.0000	1193.1605
107.0000	1257.8732
130.0000	1331.8656
138.0000	1183.1302
69.0000	896.9225
104.0000	1681.3706
121.0000	1229.5149
109.0000	1883.1614
95.0000	972.4222
72.0000	1040.3528
140.0000	1540.1932
82.0000	1222.8827
95.0000	1361.7540
61.0000	808.8591
78.0000	1119.5481
102.0000	1050.3623
86.0000	986.5698
169.0000	1676.4167
141.0000	1750.5790
135.0000	1333.3784
131.0000	1427.1163
142.0000	1320.2807
129.0000	1191.9622
121.0000	1290.2593
57.0000	1230.6547
94.0000	1078.1860
106.0000	1072.4397
71.0000	856.4491
140.0000	1289.2331
98.0000	1202.7722
181.0000	1679.0429
133.0000	1716.9685
157.0000	2059.2241
131.0000	2072.7914
88.0000	1530.2405
65.0000	661.2367
105.0000	1131.3929
114.0000	1553.9524
54.0000	1435.0732
84.0000	2140.6613
105.0000	1314.8989
125.0000	1358.2809
114.0000	1594.9125
109.0000	1509.1859
132.0000	1571.3236
112.0000	1432.6053
127.0000	1159.1700
163.0000	1390.6567
158.0000	1800.8792
146.0000	1791.3506
136.0000	1492.9722
97.0000	1161.1998
115.0000	1084.2767
134.0000	1466.3731
135.0000	1348.1951
152.0000	1764.6133
80.0000	807.6621
92.0000	1311.6932
113.0000	1817.2749
102.0000	1595.5074
109.0000	1051.5498
76.0000	931.8680
92.0000	984.9259
70.0000	715.7241
83.0000	1532.8761
108.0000	2097.3786
152.0000	1656.1787
168.0000	2080.5540
147.0000	1455.4048
121.0000	1234.4331
117.0000	1276.8034
98.0000	1264.3314
130.0000	1103.5805
82.0000	1040.6061
131.0000	2066.7629
136.0000	2569.8519
104.0000	1253.7173
130.0000	2339.4125
85.0000	1689.3812
118.0000	2431.2213
121.0000	1950.5727
107.0000	1094.1065
116.0000	2414.1912
79.0000	1520.0905
83.0000	1155.3372
101.0000	1068.0978
87.0000	1373.6160
78.0000	1165.4626
66.0000	799.4479
106.0000	1451.2939
125.0000	1746.1773
159.0000	2637.1987
152.0000	1778.9207
129.0000	1685.5231
91.0000	992.4974
106.0000	821.0371
93.0000	1782.3844
107.0000	1432.7271
143.0000	1576.1621
128.0000	956.6347
183.0000	1424.2409
143.0000	1485.2427
123.0000	1680.8010
128.0000	1402.4742
116.0000	1176.8424
111.0000	1010.4880
145.0000	2441.0959
78.0000	849.1655
100.0000	1554.0824
92.0000	978.2351
85.0000	1268.1041
121.0000	1370.4379
78.0000	1360.2548
129.0000	1380.5640
145.0000	2099.2506
159.0000	1897.8688
150.0000	1490.7689
144.0000	1140.6976
101.0000	1769.2210
82.0000	1201.3239
72.0000	953.4165
127.0000	1358.5665
143.0000	1910.5732
77.0000	799.9112
83.0000	942.3205
94.0000	1280.0125
112.0000	1644.1192
136.0000	1675.8135
112.0000	1395.5830
165.0000	2285.5124
109.0000	935.9380
114.0000	1275.7147
153.0000	2246.8409
178.0000	2742.9929
134.0000	1336.5328
150.0000	1199.3890
75.0000	1203.4700
123.0000	3218.8552
93.0000	1137.0985
67.0000	1187.9701
84.0000	1174.5208
111.0000	1214.9687
116.0000	1081.3468
120.0000	1174.5608
133.0000	1787.9790
117.0000	1493.9869
78.0000	1345.9134
123.0000	1673.2675
141.0000	1324.7147
89.0000	2531.9042
111.0000	1326.7807
161.0000	2297.1106
136.0000	1655.9079
153.0000	1586.1876
164.0000	2071.7794
131.0000	2234.0432
124.0000	2949.0609
106.0000	1873.9125
67.0000	1856.5495
164.0000	1637.0293
136.0000	1235.0814
125.0000	1381.1734
136.0000	1858.6613
73.0000	863.1703
125.0000	1604.3890
124.0000	2370.6202
106.0000	1788.2335
110.0000	1320.2803
119.0000	1225.8038
128.0000	1155.7292
116.0000	1171.1302
145.0000	1641.2154
138.0000	1913.0248
88.0000	999.1251
142.0000	1300.1492
132.0000	1829.9689
165.0000	2131.4361
111.0000	1931.4375
134.0000	1762.0377
156.0000	1684.4284
127.0000	1378.0522
136.0000	1467.7295
155.0000	2065.6793
156.0000	2140.2416
136.0000	1701.3677
73.0000	978.8243
74.0000	991.9380
111.0000	2084.2574
95.0000	1400.5810
83.0000	1838.2467
85.0000	1626.5005
114.0000	1637.2468
63.0000	1143.5493
72.0000	1325.9004
96.0000	1404.4497
138.0000	2763.2942
98.0000	1522.4635
124.0000	2114.9827
106.0000	1575.0578
101.0000	1568.6277
88.0000	1365.0011
89.0000	1626.6256
126.0000	1481.8627
113.0000	1311.6657
105.0000	1503.4810
124.0000	1489.1071
95.0000	1635.2134
126.0000	1926.5396
139.0000	1704.9076
113.0000	1653.1186
120.0000	1953.3778
123.0000	1624.5679
132.0000	1490.7035
175.0000	1541.7156
153.0000	1521.9212
115.0000	1335.0142
120.0000	1270.1165
121.0000	1416.4261
115.0000	966.3105
98.0000	1127.9220
98.0000	1520.2674
144.0000	1550.9555
157.0000	2045.6771
127.0000	1414.3076
128.0000	1013.2107
127.0000	1185.1785
108.0000	1637.3378
128.0000	1126.1057
131.0000	1289.1811
129.0000	1170.9321
132.0000	1734.6616
137.0000	1124.1085
152.0000	1813.5303
106.0000	1116.5908
118.0000	1512.3786
101.0000	1322.4046
106.0000	1297.1357
127.0000	2323.1154
146.0000	1620.5354
125.0000	1531.3275
130.0000	1716.2596
91.0000	1736.4009
106.0000	1327.6099
100.0000	1104.4134
57.0000	878.6427
109.0000	1265.2996
88.0000	1113.3041
118.0000	1529.9631
119.0000	2151.9266
140.0000	1284.4847
142.0000	1430.1703
129.0000	1768.2059
96.0000	1103.2484
84.0000	1018.3005
107.0000	1413.9363
141.0000	1345.8481
106.0000	1376.4200
183.0000	1878.0892
88.0000	1760.3108
140.0000	1774.4934
161.0000	1921.8379
116.0000	1468.4928
144.0000	1737.6614
149.0000	1403.8397
102.0000	1655.8134
125.0000	1651.3937
117.0000	1399.2037
74.0000	949.3824
153.0000	1269.0477
151.0000	1348.3679
146.0000	2631.6915
74.0000	1407.8057
157.0000	1905.7429
101.0000	1415.1530
150.0000	1989.9980
136.0000	1638.7465
111.0000	1231.4451
127.0000	1757.0780
124.0000	1336.6413
98.0000	999.8920
145.0000	2187.5927
118.0000	1278.4526
80.0000	946.9704
130.0000	1505.8596
116.0000	1368.5185
78.0000	839.3861
73.0000	1157.7094
121.0000	1797.4412
133.0000	1956.3650
78.0000	921.7966
96.0000	3148.1433
86.0000	2192.7677
101.0000	2771.2661
69.0000	1727.0556
73.0000	1737.0509
148.0000	2062.3196
146.0000	2298.9872
161.0000	1599.8091
120.0000	2031.8617
117.0000	1597.4959
64.0000	912.7196
53.0000	951.3196
106.0000	1243.3258
106.0000	1233.0685
118.0000	2032.1776
150.0000	2153.9178
86.0000	1087.9789
133.0000	1484.3524
94.0000	937.9680
103.0000	1045.8384
74.0000	874.5570
88.0000	1012.8702
123.0000	1784.6577
112.0000	1375.9288
134.0000	1745.6222
103.0000	1176.9439
126.0000	1923.2408
119.0000	1560.0131
94.0000	1067.2151
95.0000	908.7524
135.0000	1872.4209
149.0000	1695.0723
150.0000	1425.8510
123.0000	1255.3175
108.0000	1208.9363
137.0000	1258.0759
105.0000	1155.2151
87.0000	1283.3339
92.0000	968.8834
104.0000	1232.9931
149.0000	1613.7190
142.0000	1323.6057
119.0000	1229.6796
129.0000	1930.2650
112.0000	1906.7092
124.0000	1552.5228
116.0000	1379.2085
75.0000	1104.0050
76.0000	1227.7243
79.0000	762.2493
129.0000	1224.9000
144.0000	1616.6635
100.0000	1000.1265
151.0000	1630.3214
89.0000	1220.8178
110.0000	1771.8411
139.0000	1835.3705
125.0000	1697.6775
145.0000	2048.7364
99.0000	1043.5900
101.0000	999.6940
111.0000	1137.9767
138.0000	1770.0209
128.0000	1601.2005
87.0000	1118.1994
110.0000	1638.9484
116.0000	1418.5750
112.0000	1071.7672
142.0000	1438.4356
135.0000	1619.7546
112.0000	1156.5310
118.0000	1196.7869
137.0000	1466.5787
119.0000	1505.2418
132.0000	1353.1212
155.0000	2217.7189
108.0000	1067.7523
140.0000	1607.9381
106.0000	1849.0900
110.0000	2772.2615
98.0000	1852.1482
90.0000	1739.0259
88.0000	1360.1717
84.0000	1356.0402
147.0000	1705.3401
142.0000	1381.3964
143.0000	1355.2221
137.0000	1529.3852
140.0000	1849.5627
124.0000	1395.3308
96.0000	1001.8977
117.0000	1605.2819
123.0000	995.0824
97.0000	1674.1828
111.0000	1541.7377
107.0000	1156.1752
78.0000	869.6338
116.0000	1187.3681
82.0000	962.2998
90.0000	966.4590
95.0000	1411.4273
37.0000	925.1065
134.0000	2068.2084
123.0000	1606.1712
100.0000	1408.3235
85.0000	1073.7872
83.0000	1040.9073
117.0000	1663.6592
133.0000	1571.7611
97.0000	1992.8665
112.0000	1485.5248
108.0000	1515.9766
63.0000	972.2772
110.0000	1827.6239
113.0000	1851.6925
108.0000	1831.4068
151.0000	1310.1763
115.0000	1429.6087
107.0000	1330.6036
121.0000	1579.0117
143.0000	1717.5253
142.0000	1882.8784
110.0000	1562.3956
140.0000	1573.6143
154.0000	1556.5780
118.0000	1695.1398
65.0000	1236.4728
87.0000	1168.2538
128.0000	1088.1062
145.0000	1431.4664
150.0000	1404.0905
93.0000	1602.6207
129.0000	1393.9753
122.0000	1179.8241
103.0000	2074.2186
122.0000	1504.1885
135.0000	1445.3418
124.0000	1401.2184
123.0000	1191.8020
118.0000	1521.2022
121.0000	1383.0698
100.0000	1121.5641
121.0000	1171.0158
122.0000	1357.6752
91.0000	1146.1509
108.0000	1662.8993
74.0000	1119.1448
127.0000	1687.0741
117.0000	1431.0860
107.0000	1228.8702
138.0000	1314.5688
159.0000	1088.0110
105.0000	1078.5045
108.0000	1346.4728
134.0000	947.2048
137.0000	1129.4127
120.0000	1947.7153
160.0000	1964.2622
137.0000	2570.9382
161.0000	2815.7733
145.0000	1947.4599
166.0000	2577.2613
111.0000	1575.4688
124.0000	2489.1474
108.0000	1487.1264
74.0000	975.8273
113.0000	1453.4731
121.0000	1115.2623
138.0000	1346.5021
92.0000	1184.5328
149.0000	1414.3281
161.0000	2525.9244
92.0000	904.7331
144.0000	1851.7095
98.0000	1031.6409
92.0000	1345.3193
116.0000	1490.1825
90.0000	1067.1982
118.0000	2835.0430
80.0000	1004.4058
111.0000	1538.0189
87.0000	1230.0069
132.0000	1299.0670
96.0000	1101.1303
138.0000	2414.5204
123.0000	1407.3081
129.0000	1804.9097
134.0000	1761.8434
124.0000	1794.3723
160.0000	1421.4306
126.0000	2289.6522
112.0000	2142.0791
170.0000	1496.7338
133.0000	1784.9832
150.0000	1407.9933
114.0000	1974.1808
124.0000	1396.5490
105.0000	1274.4426
82.0000	1150.6172
98.0000	1517.5526
88.0000	1349.0919
101.0000	1183.6478
92.0000	1643.7059
123.0000	1670.6615
90.0000	1433.8881
108.0000	2100.3385
112.0000	1870.2085
87.0000	1725.6358
71.0000	801.6602
141.0000	1178.5665
96.0000	1068.8321
115.0000	1246.1083
91.0000	1151.9714
120.0000	1594.1342
89.0000	1271.7386
131.0000	1256.0131
93.0000	1104.4822
162.0000	1885.0692
130.0000	1953.1162
136.0000	2048.4599
150.0000	1796.4804
131.0000	2297.3197
117.0000	1259.7944
144.0000	1224.4538
109.0000	935.2497
127.0000	1297.8629
94.0000	1381.2733
119.0000	1263.5838
83.0000	976.4256
89.0000	1306.4195
120.0000	2340.8261
68.0000	1142.1401
98.0000	1855.1933
91.0000	1354.8531
135.0000	2715.6914
78.0000	873.4609
81.0000	970.7703
127.0000	2276.0942
125.0000	1607.0383
138.0000	1835.5136
138.0000	1922.3907
103.0000	1214.9107
99.0000	1436.1020
134.0000	1578.2535
123.0000	2100.7384
80.0000	1229.3933
79.0000	978.4866
112.0000	2863.1598
127.0000	1243.4959
132.0000	1355.1225
135.0000	1552.1456
94.0000	1216.0835
140.0000	1520.7580
155.0000	1551.1418
169.0000	1327.5037
141.0000	1472.5475
158.0000	2448.9161
173.0000	1687.6140
141.0000	1899.8258
108.0000	1649.3102
118.0000	1598.0989
112.0000	1742.5237
122.0000	1172.1783
130.0000	1234.5773
101.0000	1140.8918
97.0000	1409.1125
87.0000	1612.4376
68.0000	991.0222
61.0000	772.7574
110.0000	1423.9575
78.0000	1223.8946
69.0000	1006.9682
106.0000	1268.0083
82.0000	892.3419
115.0000	1711.4301
84.0000	874.0177
91.0000	1164.1761
126.0000	1786.7434
130.0000	2247.2121
125.0000	2588.0734
99.0000	1082.8753
106.0000	1579.5183
124.0000	1178.3488
161.0000	1950.5251
135.0000	1178.9550
179.0000	1800.6402
83.0000	1224.7196
99.0000	1846.5703
87.0000	1338.9873
116.0000	1192.1825
69.0000	981.4673
160.0000	2185.9552
102.0000	1267.9866
110.0000	1238.1171
118.0000	1925.9003
89.0000	992.5452
96.0000	1064.0644
95.0000	933.3408
113.0000	1137.0712
158.0000	2309.0647
157.0000	1776.8571
142.0000	1909.5395
141.0000	1575.5716
135.0000	1428.3900
104.0000	1436.3401
143.0000	1668.7600
98.0000	1598.4083
109.0000	1687.9879
134.0000	1004.5845
109.0000	1495.3608
74.0000	1110.8447
141.0000	1958.6613
106.0000	1436.8048
82.0000	1270.2779
145.0000	1320.8433
146.0000	1903.6302
142.0000	2190.7437
135.0000	2008.1872
103.0000	1113.4132
98.0000	1459.1532
109.0000	1075.8202
76.0000	831.7301
116.0000	1580.6236
87.0000	1220.8022
110.0000	1203.7587
89.0000	1334.9169
113.0000	1817.1469
126.0000	1513.4689
123.0000	1317.9962
107.0000	1281.8307
89.0000	2084.5937
86.0000	1350.3799
100.0000	2116.7898
86.0000	1368.5222
63.0000	939.6584
99.0000	1130.1363
113.0000	1290.6301
118.0000	1700.2391
117.0000	983.4628
119.0000	942.0865
91.0000	752.5716
102.0000	1771.1163
134.0000	1272.9163
110.0000	1470.5604
107.0000	1132.6213
164.0000	1648.9521
101.0000	1056.5070
126.0000	1146.7375
127.0000	1604.5311
118.0000	1911.2655
116.0000	1689.0207
132.0000	1841.1496
141.0000	1288.0866
107.0000	1614.4990
120.0000	1615.7110
135.0000	1649.9976
107.0000	2847.3851
84.0000	987.9428
108.0000	2699.9513
79.0000	2076.4802
121.0000	1402.4201
107.0000	1851.9209
124.0000	1978.2106
99.0000	1456.5981
111.0000	1545.0599
103.0000	1366.4952
71.0000	954.7403
98.0000	1318.5428
65.0000	755.4502
76.0000	1116.2652
102.0000	1257.3051
85.0000	1387.1766
129.0000	1636.1403
129.0000	1504.4178
151.0000	2394.8589
145.0000	1675.1660
146.0000	1425.7587
100.0000	931.5348
114.0000	1273.4426
97.0000	1682.0196
140.0000	1240.1641
110.0000	1851.7565
104.0000	925.3502
145.0000	1724.8928
153.0000	1549.7661
128.0000	1617.6396
164.0000	1418.6293
104.0000	1897.4915
141.0000	1110.0901
200.0000	2080.8674
175.0000	1751.7434
98.0000	2081.1876
112.0000	1052.4391
80.0000	1027.2093
110.0000	1410.2883
111.0000	1204.5485
107.0000	1080.2291
98.0000	1229.0985
100.0000	1094.4227
98.0000	1198.9837
111.0000	1653.2483
134.0000	1432.6755
115.0000	1396.2747
124.0000	1524.6055
100.0000	1226.3054
129.0000	1562.9981
159.0000	1987.8493
79.0000	1086.1551
126.0000	1476.5741
125.0000	1997.2584
114.0000	1263.5058
132.0000	1346.2901
139.0000	1600.5852
118.0000	1170.0291
106.0000	1293.3859
117.0000	1670.3622
73.0000	784.1212
65.0000	1434.1674
166.0000	1566.3058
162.0000	1250.5371
113.0000	1248.2792
162.0000	1774.4295
176.0000	2330.2455
60.0000	1493.6288
116.0000	1294.0282
94.0000	1203.0582
125.0000	1366.0604
97.0000	1190.5188
133.0000	1347.8175
107.0000	1254.2982
100.0000	1282.9119
88.0000	1011.9684
114.0000	1899.7302
123.0000	2164.3472
115.0000	1193.1391
92.0000	1070.3747
127.0000	1349.8196
86.0000	1142.4754
121.0000	1485.4858
72.0000	723.8356
136.0000	1801.4441
97.0000	1182.8322
104.0000	1147.1334
83.0000	934.5716
101.0000	1515.1650
115.0000	1227.6331
126.0000	1371.9384
138.0000	1491.7322
143.0000	1344.3608
138.0000	2192.7533
137.0000	1615.3015
87.0000	1335.2599
118.0000	1194.0121
136.0000	1444.7934
128.0000	1366.4304
124.0000	1877.2280
99.0000	1546.2946
83.0000	1002.7053
138.0000	1758.2759
129.0000	1489.9453
129.0000	1720.0070
141.0000	1680.5047
116.0000	1461.3080
57.0000	1151.9614
94.0000	931.0891
59.0000	836.8668
133.0000	1462.1703
174.0000	1427.4190
135.0000	1117.4645
156.0000	1827.1732
137.0000	2352.4183
142.0000	1937.8571
162.0000	2212.3284
106.0000	1186.0072
123.0000	1315.0319
105.0000	1321.2358
86.0000	1066.5069
109.0000	978.0332
156.0000	2367.5865
125.0000	2576.6546
138.0000	1453.4552
109.0000	1222.5240
98.0000	1149.8578
112.0000	1474.4619
152.0000	1372.3768
101.0000	1066.5608
114.0000	1664.0346
80.0000	860.8252
120.0000	1888.2137
164.0000	1800.8956
154.0000	1486.3129
150.0000	1546.8794
140.0000	1753.7563
128.0000	1384.3598
151.0000	1840.6222
141.0000	2124.4249
108.0000	2127.2412
154.0000	1698.1599
98.0000	959.6953
118.0000	1157.2744
95.0000	958.9296
115.0000	1324.6935
132.0000	1348.3271
122.0000	2081.3695
110.0000	1345.1892
100.0000	1494.2108
86.0000	1086.7980
91.0000	976.0794
124.0000	1203.6985
140.0000	1760.3539
116.0000	970.2129
134.0000	1527.0858
51.0000	585.3503
161.0000	1464.7041
78.0000	762.0571
82.0000	1049.3727
110.0000	1153.6425
134.0000	1329.3107
115.0000	1184.4243
119.0000	1513.1500
107.0000	2370.9152
137.0000	1792.8664
147.0000	1538.5344
128.0000	1865.2163
177.0000	2785.1215
185.0000	2441.4324
94.0000	2250.1349
165.0000	2393.4824
116.0000	1139.5626
191.0000	2163.9686
80.0000	1568.7259
148.0000	1350.8209
113.0000	1233.0134
78.0000	872.2419
96.0000	1195.3598
109.0000	1150.2656
103.0000	1268.3517
78.0000	851.1580
124.0000	1286.2888
120.0000	1544.2192
97.0000	1367.4151
114.0000	1280.8271
131.0000	1368.0080
109.0000	1167.9799
